"flagged","Flag_1","Flag_2","Contextual","Veracity","Rebuttal","Lingual.overlap","Content.overlap","text_y","quote_tweets","date","favorites","retweets","day","id","replies","fraud","won","ballots"
"N","","",0,0,0,0,0,"For historical purposes remember, I was able to get rid of the INDIVIDUAL MANDATE, the most unpopular and expensive part of ObamaCare. You are no longer forced to pay a fortune for the “privilege” of NOT getting bad healthcare. This ended ObamaCare as we knew it. Thank you!",28000,"2021-01-02 11:38:54",248396,49040,"2021-01-02",1345333742987059968,29076,0,0,0
"N","","",0,0,0,0,0,"TRANSPARENCY in medical pricing will be one of the biggest and most important things done for the American citizen. It was just put into service, January 1, against long odds and bitter opposition. Final lawsuits won last week. Enjoy all the extra money you will have!",24000,"2021-01-02 11:49:20",236430,49479,"2021-01-02",1345336370085169920,18634,0,0,0
"N","","",0,0,0,0,0,"Will be in Georgia on Monday night, 9:00 P.M. to RALLY for two GREAT people, @sendavidperdue &amp; @KLoeffler. GET READY TO VOTE ON TUESDAY!!!",14000,"2021-01-02 14:12:51",194096,38535,"2021-01-02",1345372487337600000,16962,0,0,0
"N","","",0,0,0,0,0,"MAKE AMERICA GREAT AGAIN!",86000,"2021-01-02 14:22:13",537294,84545,"2021-01-02",1345374846742650112,79701,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Why haven’t they done signature verification in Fulton County, Georgia. Why haven’t they deducted all of the dead people who “voted”, illegals who voted, non Georgia residents who voted, and tens of thousands of others who voted illegally, from the final vote tally?",32000,"2021-01-02 16:20:47",225271,57887,"2021-01-02",1345404682655709952,49067,1,0,0
"N","","",0,0,0,0,0,"Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue https://t.co/xUSQQWCa8q",915,"2021-01-02 22:35:31",92281,24596,"2021-01-02",1345498987617509888,7271,0,0,0
"N","","",0,0,0,0,0,".@senatemajldr Mitch M, and all! https://t.co/zLIEKzfpFv",375,"2021-01-02 22:42:08",67456,16781,"2021-01-02",1345500654694000128,2829,0,0,0
"N","","",0,0,0,0,0,"Wow, I guess it’s not good to go against a President who everyone in Georgia knows got you into office! https://t.co/4xUNdOncoB",734,"2021-01-02 22:45:50",96719,22384,"2021-01-02",1345501585628160000,7271,0,0,0
"N","","",0,0,0,0,0,"...And after they see the facts, plenty more to come...Our Country will love them for it! #StopTheSteal https://t.co/0IdbiACLIb",17000,"2021-01-02 22:52:04",147990,35976,"2021-01-02",1345503150745250048,11945,1,0,0
"Y","Election officials have certified Joe Biden as the winner of the U.S. Presidential election","",0,1,1,0,1,"An attempt to steal a landslide win. Can’t let it happen! https://t.co/sKn4iTjUy0",28000,"2021-01-02 23:15:13",177392,44037,"2021-01-02",1345508977031970048,25431,1,1,0
"N","","",0,0,0,0,0,"So true. Thanks Josh! https://t.co/lacUQC6IHh",14000,"2021-01-02 23:17:05",167885,34130,"2021-01-02",1345509446936570112,11707,0,0,0
"N","","",0,0,0,0,0,"GOP Senators Join Hawley in Objecting to Electoral College Votes https://t.co/f0JHfN4UUb via @BreitbartNews",860,"2021-01-03 6:25:02",101895,21783,"2021-01-03",1345617145116450048,11608,0,0,0
"N","","",0,0,0,0,0,"The vaccines are being delivered to the states by the Federal Government far faster than they can be administered!",15000,"2021-01-03 13:05:34",149116,23610,"2021-01-03",1345717942978289920,15364,0,0,0
"N","","",0,0,0,0,0,"The number of cases and deaths of the China Virus is far exaggerated in the United States because of @CDCgov’s ridiculous method of determination compared to other countries, many of whom report, purposely, very inaccurately and low. “When in doubt, call it Covid.” Fake News!",64000,"2021-01-03 13:14:10",209950,53172,"2021-01-03",1345720107255930112,45909,0,0,0
"N","","",0,0,0,0,0,"Republicans in Georgia must be careful of the political corruption in Fulton County, which is rampant. The Governor, @BrianKempGA, and his puppet Lt. Governor, @GeoffDuncanGA, have done less than nothing. They are a disgrace to the great people of Georgia!",15000,"2021-01-03 13:29:25",152243,36959,"2021-01-03",1345723944654020096,12515,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"I spoke to Secretary of State Brad Raffensperger yesterday about Fulton County and voter fraud in Georgia. He was unwilling, or unable, to answer questions such as the “ballots under table” scam, ballot destruction, out of state “voters”, dead voters, and more. He has no clue!",47000,"2021-01-03 13:57:37",198671,53590,"2021-01-03",1345731043861659904,41273,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"“Georgia election data, just revealed, shows that over 17,000 votes illegally flipped from Trump to Biden.” @OANN  This alone (there are many other irregularities) is enough to easily “swing Georgia to Trump”. #StopTheSteal  @HawleyMO @SenTedCruz @Jim_Jordan",21000,"2021-01-03 14:20:33",157331,43633,"2021-01-03",1345736811906269952,17423,1,1,0
"N","","",0,0,0,0,0,"Something how Dr. Fauci is revered by the LameStream Media as such a great professional, having done, they say, such an incredible job, yet he works for me and the Trump Administration, and I am in no way given any credit for my work. Gee, could this just be more Fake News?",62000,"2021-01-03 15:11:48",198420,34817,"2021-01-03",1345749709592339968,55084,0,0,0
"N","","",0,0,0,0,0,"Great! https://t.co/f0nKNPgqWg",447,"2021-01-03 15:25:02",75358,15832,"2021-01-03",1345753039165120000,3747,0,0,0
"N","","",0,0,0,0,0,"I will be there. Historic day! https://t.co/k6LStsWpfy",32000,"2021-01-03 15:27:00",191411,49133,"2021-01-03",1345753534168509952,28582,0,0,0
"N","","",0,0,0,0,0,"Trump Speaks to State Legislators on Call About Decertifying Election https://t.co/z6BgCAe3zX via @BreitbartNews",14000,"2021-01-03 17:08:03",112641,28704,"2021-01-03",1345778965064130048,24154,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"The Swing States did not even come close to following the dictates of their State Legislatures. These States  “election laws” were made up by local judges &amp; politicians, not by their Legislatures, &amp; are therefore, before even getting to irregularities &amp; fraud, UNCONSTITUTIONAL!",29000,"2021-01-03 18:24:29",212677,54881,"2021-01-03",1345798202650459904,44020,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Sorry, but the number of votes in the Swing States that we are talking about is VERY LARGE and totally OUTCOME DETERMINATIVE! Only the Democrats and some RINO’S would dare dispute this - even though they know it is true!",41000,"2021-01-03 18:45:49",279621,65598,"2021-01-03",1345803569438599936,73189,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"How can you certify an election when the numbers being certified are verifiably WRONG. You will see the real numbers tonight during my speech, but especially on JANUARY 6th. @SenTomCotton Republicans have pluses &amp; minuses, but one thing is sure, THEY NEVER FORGET!",42000,"2021-01-04 15:07:16",211508,56945,"2021-01-04",1346110956078820096,35958,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"“We’ve seen in the last few months, unprecedented amounts of Voter Fraud.” @SenTedCruz  True!",3000,"2021-01-04 15:13:10",249177,53966,"2021-01-04",1346112444108839936,34562,1,0,0
"N","","",0,0,0,0,0,"“We are not acting to thwart the Democratic process, we are acting to protect it.” @SenRonJohnson",3000,"2021-01-04 15:23:50",272308,60779,"2021-01-04",1346115128719249920,36817,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!",54000,"2021-01-04 15:45:46",235516,60242,"2021-01-04",1346120645613149952,62993,1,0,0
"N","","",0,0,0,0,0,"Heading to Georgia now. See you soon!",31000,"2021-01-04 23:36:58",313859,38244,"2021-01-04",1346239227827269888,41558,0,0,0
"N","","",0,0,0,0,0,"On my way, see you soon! https://t.co/7QW23k5b9r",17000,"2021-01-05 1:45:31",185691,33097,"2021-01-05",1346271579664219904,20923,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"Pleased to announce that @KLoeffler &amp; @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!",24000,"2021-01-05 14:50:49",177332,42347,"2021-01-05",1346469204740900096,21717,1,0,0
"N","","",0,0,0,0,0,"Georgia, get out and VOTE for two great Senators, @KLoeffler and @sendavidperdue. So important to do so!",15000,"2021-01-05 15:02:22",215340,41746,"2021-01-05",1346472111603219968,17551,0,0,0
"N","","",0,0,0,0,0,"See you in D.C. https://t.co/ti4bChnPKz",11000,"2021-01-05 15:27:41",127896,25649,"2021-01-05",1346478482105070080,12470,0,0,0
"N","","",0,0,0,0,0,"The Vice President has the power to reject fraudulently chosen electors.",193000,"2021-01-05 16:06:45",429984,90069,"2021-01-05",1346488314157799936,141113,1,0,0
"N","","",0,0,0,0,0,"Reports are coming out of the 12th Congressional District of Georgia that Dominion Machines are not working in certain Republican Strongholds for over an hour. Ballots are being left in lock boxes, hopefully they count them. Thank you Congressman @RickAllen!",45000,"2021-01-05 18:18:24",198868,54896,"2021-01-05",1346521447649390080,35408,1,0,0
"N","","",0,0,0,0,0,"GEORGIA! Get out today and VOTE for @KLoeffler and @Perduesenate! https://t.co/YKiSx7d7lp",15000,"2021-01-05 19:25:27",166781,33228,"2021-01-05",1346538317807030016,16198,0,0,0
"N","","",0,0,0,0,0,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!",57000,"2021-01-05 22:05:56",328137,82574,"2021-01-05",1346578706437959936,37656,1,0,0
"N","","",0,0,0,0,0,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",51000,"2021-01-05 22:12:20",210988,55852,"2021-01-05",1346580318745210112,39424,1,0,0
"N","","",0,0,0,0,0,"Antifa is a Terrorist Organization, stay out of Washington. Law enforcement is watching you very closely! @DeptofDefense @TheJusticeDept @DHSgov @DHS_Wolf @SecBernhardt @SecretService @FBI",64000,"2021-01-05 22:25:08",273329,71140,"2021-01-05",1346583537256979968,42729,0,0,0
"N","","",0,0,0,0,0,"I will be speaking at the SAVE AMERICA RALLY tomorrow on the Ellipse at 11AM Eastern. Arrive early — doors open at 7AM Eastern. BIG CROWDS! https://t.co/k4blXESc0c",4000,"2021-01-05 22:43:07",192930,51087,"2021-01-05",1346588064026690048,43134,0,0,0
"N","","",0,0,0,0,0,"BIG NEWS IN PENNSYLVANIA! https://t.co/7JqTWYUgOr",53000,"2021-01-06 2:59:31",270262,73129,"2021-01-06",1346652589673349888,29462,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Looks like they are setting up a big “voter dump” against the Republican candidates. Waiting to see how many votes they need?",105000,"2021-01-06 3:28:36",331427,77805,"2021-01-06",1346659909492999936,72185,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Just happened to have found another 4000 ballots from Fulton County. Here we go!",67000,"2021-01-06 5:08:24",306738,69530,"2021-01-06",1346685023861270016,49929,1,0,0
"N","","",0,0,0,0,0,"Get smart Republicans. FIGHT! https://t.co/3fs1oPVnAx",16000,"2021-01-06 5:43:42",127234,26083,"2021-01-06",1346693906990309888,13579,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"If Vice President @Mike_Pence comes through for us, we will win the Presidency. Many States want to decertify the mistake they made in certifying incorrect &amp; even fraudulent numbers in a process  NOT approved by their State Legislatures (which it must be). Mike can send it back!",116,"2021-01-06 6:00:50",289835,66961,"2021-01-06",1346698217304580096,96049,1,1,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Sleepy Eyes Chuck Todd is so happy with the fake voter tabulation process that he can’t even get the words out straight. Sad to watch!",19000,"2021-01-06 13:06:45",193930,36209,"2021-01-06",1346805405998080000,23531,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"States want to correct their votes, which they now know were based on irregularities and fraud, plus corrupt process never received legislative approval.  All Mike Pence has to do is send them back to the States, AND WE WIN. Do it Mike, this is a time for extreme courage!",68000,"2021-01-06 13:17:22",251729,62503,"2021-01-06",1346808075626429952,35511,1,1,0
"N","","",0,0,0,0,0,"THE REPUBLICAN PARTY AND, MORE IMPORTANTLY, OUR COUNTRY, NEEDS THE PRESIDENCY MORE THAN EVER BEFORE - THE POWER OF THE VETO. STAY STRONG!",66000,"2021-01-06 13:22:26",344390,66595,"2021-01-06",1346809349214249984,57940,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"They just happened to find 50,000 ballots late last night. The USA is embarrassed by fools. Our Election Process is worse than that of third world countries!",96000,"2021-01-06 14:00:12",377295,92437,"2021-01-06",1346818855298070016,70216,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The States want to redo their votes. They found out they voted on a FRAUD. Legislatures never approved. Let them do it. BE STRONG!",42000,"2021-01-06 14:15:07",303347,69832,"2021-01-06",1346822610957560064,39077,1,0,0
"N","","",0,0,0,0,0,"Even Mexico uses Voter I.D.",121000,"2021-01-06 14:16:30",458141,72314,"2021-01-06",1346822958006889984,64370,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"These scoundrels are only toying with the @sendavidperdue (a great guy) vote. Just didn’t want to announce quite yet. They’ve got as many ballots as are necessary. Rigged Election!",37000,"2021-01-06 15:44:31",246426,56883,"2021-01-06",1346845109736849920,56952,1,0,0
"N","","",0,0,0,0,0,"I am asking for everyone at the U.S. Capitol to remain peaceful. No violence! Remember, WE are the Party of Law &amp; Order – respect the Law and our great men and women in Blue. Thank you!",651000,"2021-01-06 20:13:26",730357,156100,"2021-01-06",1346912780700580096,515663,0,0,0
